"PSTV04","PSTV05","PSTV06","PSTV07","PSTV08","PSTV09","PSTV10","PSTV11","PSTV12","PSTV13","PSTV14","UHH"
1,1,2,2,4,11,1103,3,1,11,1103,77
1,1,2,2,4,11,1172,9,2,11,1172,63
1,1,2,2,4,12,1201,3,1,12,1201,62
1,1,2,2,4,12,1205,3,1,12,1205,65
1,1,2,2,4,12,1205,9,2,12,1205,64
1,1,2,2,4,12,1205,9,3,12,1205,64
1,1,2,2,4,12,1207,3,1,12,1207,63
1,1,2,2,4,12,1207,9,3,12,1207,66
1,1,2,2,4,12,1208,3,1,12,1208,62
1,1,2,2,4,12,1208,9,2,12,1208,76
1,1,2,2,4,12,1208,9,2,12,1275,76
1,1,2,2,4,12,1209,9,2,12,1209,65
1,1,2,2,4,12,1212,9,2,12,1212,71
1,1,2,2,4,12,1212,9,2,12,1275,46
1,1,2,2,4,12,1213,3,1,12,1213,66
1,1,2,2,4,12,1217,3,1,12,1217,63
1,1,2,2,4,12,1218,3,1,12,1218,60
1,1,2,2,4,12,1218,9,2,12,1218,60
1,1,2,2,4,12,1220,9,2,12,1220,65
1,1,2,2,4,12,1272,3,1,12,1272,76
1,1,2,2,4,12,1272,9,2,12,1272,62
1,1,2,2,4,12,1273,3,1,12,1273,66
1,1,2,2,4,12,1273,5,2,12,1273,66
1,1,2,2,4,12,1275,3,1,12,1275,55
1,1,2,2,4,12,1275,5,2,12,1275,40
1,1,2,2,4,12,1275,9,2,12,1275,63
1,1,2,2,4,12,1276,3,1,12,1276,70
1,1,2,2,4,13,1302,3,1,13,1302,75
1,1,2,2,4,13,1305,3,1,13,1305,62
1,1,2,2,4,13,1309,3,1,13,1309,69
1,1,2,2,4,13,1312,3,1,13,1312,78
1,1,2,2,4,13,1312,9,2,13,1312,58
1,1,2,2,4,13,1371,3,1,13,1371,55
1,1,2,2,4,13,1371,5,2,13,1371,79
1,1,2,2,4,13,1371,8,2,13,1371,72
1,1,2,2,4,13,1371,9,2,13,1371,65
1,1,2,2,4,13,1374,9,3,13,1374,56
1,1,2,2,4,13,1376,3,1,13,1376,56
1,1,2,2,4,14,1402,3,1,14,1402,44
1,1,2,2,4,14,1402,9,2,35,3573,50
1,1,2,2,4,14,1404,3,1,14,1404,63
1,1,2,2,4,14,1405,9,2,14,1404,55
1,1,2,2,4,14,1405,9,2,14,1471,59
1,1,2,2,4,14,1406,3,1,14,1406,59
1,1,2,2,4,14,1406,9,2,14,1471,57
1,1,2,2,4,14,1407,3,1,14,1407,62
1,1,2,2,4,14,1408,9,3,14,1408,65
1,1,2,2,4,14,1409,3,1,14,1409,48
1,1,2,2,4,14,1409,9,2,14,1409,48
1,1,2,2,4,14,1471,4,2,14,1471,67
1,1,2,2,4,14,1471,9,2,14,1471,57
1,1,2,2,4,15,1502,3,1,15,1502,74
1,1,2,2,4,15,1502,9,3,33,3328,73
1,1,2,2,4,15,1503,9,3,15,1503,65
1,1,2,2,4,15,1504,3,1,15,1504,63
1,1,2,2,4,15,1505,9,2,15,1571,51
1,1,2,2,4,15,1507,3,1,15,1507,51
1,1,2,2,4,15,1509,3,1,15,1509,68
1,1,2,2,4,15,1571,9,3,15,1571,56
1,1,2,2,4,16,1602,9,2,16,1602,58
1,1,2,2,4,16,1603,3,1,16,1603,69
1,1,2,2,4,16,1603,9,2,16,1672,60
1,1,2,2,4,16,1604,3,1,16,1604,64
1,1,2,2,4,16,1604,9,2,16,1604,52
1,1,2,2,4,16,1605,9,3,16,1605,66
1,1,2,2,4,16,1606,3,1,16,1606,63
1,1,2,2,4,16,1609,3,1,16,1609,66
1,1,2,2,4,16,1610,3,1,16,1610,60
1,1,2,2,4,16,1612,9,2,16,1612,52
1,1,2,2,4,16,1613,9,2,16,1671,57
1,1,2,2,4,16,1671,3,1,16,1671,73
1,1,2,2,4,16,1671,9,2,16,1671,64
1,1,2,2,4,16,1672,9,2,16,1672,68
1,1,2,2,4,16,1674,3,1,16,1674,48
1,1,2,2,4,16,1674,9,2,16,1674,64
1,1,2,2,4,16,1674,9,3,16,1605,63
1,1,2,2,4,16,1674,9,3,16,1674,67
1,1,2,2,4,17,1703,3,1,17,1703,71
1,1,2,2,4,17,1771,3,1,17,1771,61
1,1,2,2,4,17,1771,9,2,17,1771,69
1,1,2,2,4,18,1803,3,1,18,1803,64
1,1,2,2,4,18,1804,9,2,18,1804,68
1,1,2,2,4,18,1804,9,3,18,1805,75
1,1,2,2,4,18,1805,3,1,18,1805,61
1,1,2,2,4,18,1806,3,1,18,1806,61
1,1,2,2,4,18,1807,3,1,18,1807,65
1,1,2,2,4,18,1809,3,1,18,1809,61
1,1,2,2,4,18,1871,3,1,18,1871,76
1,1,2,2,4,18,1871,9,2,18,1871,64
1,1,2,2,4,19,1902,3,1,19,1902,67
1,1,2,2,4,19,1903,3,1,19,1903,58
1,1,2,2,4,19,1971,9,2,19,1971,55
1,1,2,2,4,21,2102,3,1,21,2102,64
1,1,2,2,4,21,2102,9,2,21,2102,61
1,1,2,2,4,21,2171,3,1,21,2171,60
1,1,2,2,4,21,2171,9,2,21,2171,61
1,1,2,2,4,21,2172,3,1,21,2172,66
1,1,2,2,4,21,2172,7,2,21,2172,65
1,1,2,2,4,21,2172,9,2,36,3674,66
1,1,2,2,4,31,3171,2,1,31,3171,53
1,1,2,2,4,31,3171,3,1,36,3674,68
1,1,2,2,4,31,3171,9,2,31,3171,74
1,1,2,2,4,31,3171,9,2,31,3174,62
1,1,2,2,4,31,3172,3,1,31,3172,75
1,1,2,2,4,31,3172,3,1,32,3276,56
1,1,2,2,4,31,3172,9,2,31,3172,62
1,1,2,2,4,31,3172,9,2,32,3275,61
1,1,2,2,4,31,3173,3,1,31,3173,63
1,1,2,2,4,31,3173,3,1,31,3174,70
1,1,2,2,4,31,3173,3,1,33,3322,71
1,1,2,2,4,31,3173,9,2,31,3173,56
1,1,2,2,4,31,3173,9,2,32,3201,52
1,1,2,2,4,31,3174,3,1,31,3174,68
1,1,2,2,4,31,3174,3,1,32,3216,53
1,1,2,2,4,31,3174,3,1,36,3671,51
1,1,2,2,4,31,3174,9,2,31,3174,56
1,1,2,2,4,31,3174,9,2,36,3603,53
1,1,2,2,4,31,3174,9,2,36,3671,65
1,1,2,2,4,31,3174,9,2,36,3674,60
1,1,2,2,4,31,3175,3,1,31,3175,66
1,1,2,2,4,31,3175,3,1,32,3213,77
1,1,2,2,4,31,3175,3,1,33,3374,60
1,1,2,2,4,31,3175,9,2,31,3175,48
1,1,2,2,4,31,3175,9,2,33,3310,73
1,1,2,2,4,32,3201,3,1,32,3201,67
1,1,2,2,4,32,3201,3,1,32,3208,46
1,1,2,2,4,32,3201,3,1,32,3271,55
1,1,2,2,4,32,3201,9,2,31,3174,62
1,1,2,2,4,32,3201,9,2,32,3201,56
1,1,2,2,4,32,3202,3,1,32,3202,58
1,1,2,2,4,32,3202,9,2,32,3202,67
1,1,2,2,4,32,3203,9,2,32,3201,63
1,1,2,2,4,32,3203,9,2,32,3203,73
1,1,2,2,4,32,3204,3,1,32,3204,72
1,1,2,2,4,32,3204,9,2,32,3204,58
1,1,2,2,4,32,3204,9,2,32,3273,66
1,1,2,2,4,32,3205,3,1,32,3205,62
1,1,2,2,4,32,3205,9,2,32,3205,75
1,1,2,2,4,32,3207,3,1,32,3207,65
1,1,2,2,4,32,3208,3,1,32,3208,65
1,1,2,2,4,32,3209,3,1,32,3209,61
1,1,2,2,4,32,3209,3,1,32,3274,56
1,1,2,2,4,32,3209,9,2,32,3209,67
1,1,2,2,4,32,3210,9,2,32,3210,62
1,1,2,2,4,32,3213,3,1,32,3213,66
1,1,2,2,4,32,3213,9,2,32,3213,59
1,1,2,2,4,32,3213,9,3,32,3213,51
1,1,2,2,4,32,3214,3,1,32,3214,54
1,1,2,2,4,32,3214,9,2,32,3214,64
1,1,2,2,4,32,3215,3,1,32,3215,59
1,1,2,2,4,32,3215,9,2,32,3215,58
1,1,2,2,4,32,3216,3,1,32,3216,56
1,1,2,2,4,32,3216,6,2,31,3173,50
1,1,2,2,4,32,3216,9,2,32,3216,58
1,1,2,2,4,32,3216,9,2,36,3603,57
1,1,2,2,4,32,3217,9,2,51,5103,67
1,1,2,2,4,32,3218,9,2,32,3218,66
1,1,2,2,4,32,3271,3,1,32,3271,65
1,1,2,2,4,32,3271,9,3,32,3271,78
1,1,2,2,4,32,3273,3,1,32,3273,67
1,1,2,2,4,32,3273,8,2,32,3273,72
1,1,2,2,4,32,3273,9,2,16,1609,51
1,1,2,2,4,32,3273,9,2,32,3273,64
1,1,2,2,4,32,3273,9,3,32,3273,87
1,1,2,2,4,32,3275,3,1,31,3172,68
1,1,2,2,4,32,3275,3,1,32,3216,49
1,1,2,2,4,32,3275,3,1,32,3275,63
1,1,2,2,4,32,3275,6,2,32,3275,49
1,1,2,2,4,32,3275,9,2,32,3275,63
1,1,2,2,4,32,3275,9,3,34,3402,65
1,1,2,2,4,32,3276,3,1,32,3276,60
1,1,2,2,4,32,3276,8,2,32,3276,65
1,1,2,2,4,32,3276,9,2,32,3276,61
1,1,2,2,4,32,3277,3,1,32,3277,68
1,1,2,2,4,32,3277,8,2,32,3273,58
1,1,2,2,4,32,3278,9,2,36,3671,53
1,1,2,2,4,33,3301,3,1,33,3301,65
1,1,2,2,4,33,3301,9,2,36,3603,54
1,1,2,2,4,33,3301,9,3,33,3301,63
1,1,2,2,4,33,3302,3,1,33,3302,67
1,1,2,2,4,33,3302,9,3,33,3302,64
1,1,2,2,4,33,3303,3,1,33,3303,66
1,1,2,2,4,33,3304,9,3,33,3304,65
1,1,2,2,4,33,3305,9,3,33,3305,58
1,1,2,2,4,33,3306,9,3,33,3306,76
1,1,2,2,4,33,3308,3,1,33,3308,61
1,1,2,2,4,33,3308,9,2,33,3308,64
1,1,2,2,4,33,3308,9,3,33,3308,55
1,1,2,2,4,33,3309,3,1,33,3309,69
1,1,2,2,4,33,3309,9,2,33,3309,58
1,1,2,2,4,33,3310,3,1,33,3310,68
1,1,2,2,4,33,3310,9,2,33,3310,67
1,1,2,2,4,33,3310,9,3,33,3310,68
1,1,2,2,4,33,3311,3,1,33,3311,67
1,1,2,2,4,33,3311,9,2,33,3311,65
1,1,2,2,4,33,3311,9,2,33,3372,70
1,1,2,2,4,33,3312,3,1,33,3312,63
1,1,2,2,4,33,3313,3,1,33,3313,66
1,1,2,2,4,33,3314,3,1,33,3314,63
1,1,2,2,4,33,3314,9,2,33,3314,57
1,1,2,2,4,33,3314,9,3,33,3314,63
1,1,2,2,4,33,3315,3,1,33,3315,71
1,1,2,2,4,33,3315,9,2,33,3315,62
1,1,2,2,4,33,3316,3,1,33,3316,70
1,1,2,2,4,33,3317,9,3,33,3317,60
1,1,2,2,4,33,3317,9,3,33,3319,55
1,1,2,2,4,33,3318,9,2,33,3318,61
1,1,2,2,4,33,3319,9,2,33,3319,63
1,1,2,2,4,33,3319,9,3,33,3319,65
1,1,2,2,4,33,3320,9,2,33,3320,60
1,1,2,2,4,33,3320,9,3,33,3320,54
1,1,2,2,4,33,3321,3,1,33,3321,61
1,1,2,2,4,33,3321,9,2,33,3321,66
1,1,2,2,4,33,3321,9,3,33,3321,54
1,1,2,2,4,33,3322,3,1,33,3322,46
1,1,2,2,4,33,3323,9,3,33,3323,68
1,1,2,2,4,33,3324,9,2,33,3324,71
1,1,2,2,4,33,3325,3,1,33,3325,56
1,1,2,2,4,33,3325,9,3,33,3325,66
1,1,2,2,4,33,3326,3,1,33,3326,52
1,1,2,2,4,33,3326,9,3,33,3375,60
1,1,2,2,4,33,3327,3,1,33,3327,71
1,1,2,2,4,33,3328,9,2,33,3376,68
1,1,2,2,4,33,3329,3,1,33,3329,72
1,1,2,2,4,33,3372,3,1,33,3372,76
1,1,2,2,4,33,3372,9,2,33,3372,57
1,1,2,2,4,33,3372,9,3,33,3372,57
1,1,2,2,4,33,3373,9,3,33,3322,55
1,1,2,2,4,33,3374,3,1,33,3374,58
1,1,2,2,4,33,3374,9,2,33,3374,60
1,1,2,2,4,33,3374,9,3,33,3374,52
1,1,2,2,4,33,3375,3,1,33,3375,56
1,1,2,2,4,33,3375,9,3,33,3375,69
1,1,2,2,4,34,3401,3,1,34,3401,77
1,1,2,2,4,34,3401,9,2,34,3401,67
1,1,2,2,4,34,3402,3,1,34,3402,47
1,1,2,2,4,34,3402,9,2,34,3402,69
1,1,2,2,4,34,3404,9,3,34,3404,62
1,1,2,2,4,35,3501,3,1,35,3501,66
1,1,2,2,4,35,3502,3,1,35,3502,65
1,1,2,2,4,35,3503,3,1,35,3503,60
1,1,2,2,4,35,3504,9,2,35,3504,82
1,1,2,2,4,35,3504,9,3,35,3504,82
1,1,2,2,4,35,3505,3,1,35,3505,63
1,1,2,2,4,35,3505,9,2,35,3507,76
1,1,2,2,4,35,3505,9,3,35,3572,56
1,1,2,2,4,35,3506,3,1,35,3506,62
1,1,2,2,4,35,3506,9,2,35,3506,62
1,1,2,2,4,35,3506,9,3,35,3506,62
1,1,2,2,4,35,3507,3,1,35,3507,59
1,1,2,2,4,35,3507,5,2,35,3507,69
1,1,2,2,4,35,3507,9,2,35,3507,69
1,1,2,2,4,35,3507,9,2,35,3573,59
1,1,2,2,4,35,3507,9,3,35,3507,47
1,1,2,2,4,35,3507,9,3,35,3579,98
1,1,2,2,4,35,3508,3,1,35,3508,68
1,1,2,2,4,35,3508,9,2,35,3508,62
1,1,2,2,4,35,3508,9,3,35,3508,54
1,1,2,2,4,35,3509,3,1,35,3509,52
1,1,2,2,4,35,3509,9,2,35,3509,63
1,1,2,2,4,35,3510,3,1,35,3510,61
1,1,2,2,4,35,3510,9,2,35,3510,74
1,1,2,2,4,35,3511,9,2,35,3511,57
1,1,2,2,4,35,3512,3,1,35,3512,63
1,1,2,2,4,35,3512,9,3,35,3512,60
1,1,2,2,4,35,3512,9,3,35,3515,63
1,1,2,2,4,35,3514,3,1,35,3514,60
1,1,2,2,4,35,3514,9,2,35,3514,72
1,1,2,2,4,35,3514,9,3,35,3514,55
1,1,2,2,4,35,3515,3,1,35,3515,61
1,1,2,2,4,35,3515,9,2,35,3515,62
1,1,2,2,4,35,3515,9,2,35,3525,54
1,1,2,2,4,35,3515,9,2,35,3576,57
1,1,2,2,4,35,3515,9,2,35,3578,61
1,1,2,2,4,35,3515,9,3,35,3578,79
1,1,2,2,4,35,3516,3,1,35,3516,76
1,1,2,2,4,35,3516,8,2,35,3516,52
1,1,2,2,4,35,3516,9,2,35,3516,64
1,1,2,2,4,35,3517,3,1,35,3517,59
1,1,2,2,4,35,3518,3,1,35,3578,52
1,1,2,2,4,35,3519,3,1,35,3519,56
1,1,2,2,4,35,3520,7,2,35,3520,80
1,1,2,2,4,35,3521,3,1,35,3521,65
1,1,2,2,4,35,3521,9,3,35,3519,60
1,1,2,2,4,35,3521,9,3,35,3521,59
1,1,2,2,4,35,3522,3,1,35,3522,53
1,1,2,2,4,35,3522,9,3,35,3522,53
1,1,2,2,4,35,3523,3,1,35,3523,56
1,1,2,2,4,35,3523,8,2,35,3523,66
1,1,2,2,4,35,3523,9,3,35,3523,62
1,1,2,2,4,35,3524,3,1,33,3310,45
1,1,2,2,4,35,3524,3,1,35,3524,69
1,1,2,2,4,35,3524,9,2,33,3310,45
1,1,2,2,4,35,3524,9,2,35,3524,57
1,1,2,2,4,35,3525,3,1,35,3525,62
1,1,2,2,4,35,3525,9,2,35,3525,62
1,1,2,2,4,35,3526,3,1,35,3526,58
1,1,2,2,4,35,3526,9,3,35,3526,65
1,1,2,2,4,35,3528,3,1,35,3528,51
1,1,2,2,4,35,3529,9,3,35,3529,54
1,1,2,2,4,35,3571,9,3,35,3571,48
1,1,2,2,4,35,3572,3,1,35,3572,67
1,1,2,2,4,35,3573,3,1,35,3573,73
1,1,2,2,4,35,3573,8,2,35,3573,60
1,1,2,2,4,35,3573,9,2,35,3573,70
1,1,2,2,4,35,3574,3,1,35,3574,59
1,1,2,2,4,35,3574,8,2,35,3574,64
1,1,2,2,4,35,3575,9,2,35,3575,59
1,1,2,2,4,35,3578,3,1,35,3578,63
1,1,2,2,4,35,3578,6,2,35,3578,78
1,1,2,2,4,35,3578,8,2,35,3578,63
1,1,2,2,4,35,3578,9,2,35,3524,69
1,1,2,2,4,35,3578,9,2,35,3578,63
1,1,2,2,4,35,3578,9,3,35,3525,50
1,1,2,2,4,35,3578,9,3,35,3578,54
1,1,2,2,4,35,3579,9,3,35,3579,68
1,1,2,2,4,36,3601,9,2,36,3601,56
1,1,2,2,4,36,3602,3,1,36,3602,50
1,1,2,2,4,36,3603,3,1,33,3312,49
1,1,2,2,4,36,3603,3,1,36,3603,61
1,1,2,2,4,36,3603,9,2,36,3603,59
1,1,2,2,4,36,3604,3,1,36,3604,57
1,1,2,2,4,36,3604,9,2,36,3673,55
1,1,2,2,4,36,3671,3,1,33,3314,52
1,1,2,2,4,36,3671,3,1,36,3671,66
1,1,2,2,4,36,3671,8,2,36,3671,66
1,1,2,2,4,36,3671,9,2,33,3302,55
1,1,2,2,4,36,3671,9,2,36,3603,61
1,1,2,2,4,36,3671,9,2,36,3671,62
1,1,2,2,4,36,3672,3,1,36,3672,58
1,1,2,2,4,36,3672,9,2,36,3672,65
1,1,2,2,4,36,3674,3,1,36,3674,66
1,1,2,2,4,36,3674,9,2,36,3671,68
1,1,2,2,4,36,3674,9,2,36,3674,60
1,1,2,2,4,51,5103,9,2,51,5103,60
1,1,2,2,4,51,5103,9,3,51,5171,60
1,1,2,2,4,51,5104,9,3,51,5104,60
1,1,2,2,4,51,5107,3,1,51,5107,75
1,1,2,2,4,51,5107,9,2,51,5171,61
1,1,2,2,4,51,5108,3,1,51,5108,57
1,1,2,2,4,51,5171,5,2,51,5171,85
1,1,2,2,4,51,5171,9,2,51,5103,59
1,1,2,2,4,51,5171,9,2,51,5171,60
1,1,2,2,4,51,5171,9,3,51,5171,62
1,1,2,2,4,52,5201,3,1,52,5201,74
1,1,2,2,4,52,5202,3,1,52,5202,47
1,1,2,2,4,52,5203,9,2,52,5271,63
1,1,2,2,4,52,5204,3,1,52,5204,58
1,1,2,2,4,52,5271,9,2,52,5271,64
1,1,2,2,4,52,5272,9,3,52,5272,66
1,1,2,2,4,53,5303,3,1,53,5303,61
1,1,2,2,4,53,5308,3,1,53,5309,53
1,1,2,2,4,53,5318,3,1,53,5318,70
1,1,2,2,4,53,5371,6,2,53,5371,54
1,1,2,2,4,53,5371,9,2,53,5371,63
1,1,2,2,4,53,5371,9,3,53,5371,70
1,1,2,2,4,61,6101,3,1,61,6101,66
1,1,2,2,4,61,6101,9,3,61,6101,79
1,1,2,2,4,61,6105,3,1,61,6105,54
1,1,2,2,4,61,6105,5,2,61,6103,77
1,1,2,2,4,61,6112,5,2,61,6112,78
1,1,2,2,4,61,6112,9,3,61,6112,68
1,1,2,2,4,61,6172,3,1,61,6172,61
1,1,2,2,4,61,6172,9,3,61,6172,53
1,1,2,2,4,62,6201,3,1,62,6201,75
1,1,2,2,4,62,6201,9,3,62,6201,51
1,1,2,2,4,62,6202,3,1,62,6271,50
1,1,2,2,4,62,6203,3,1,62,6203,50
1,1,2,2,4,62,6206,3,1,62,6206,51
1,1,2,2,4,62,6207,3,1,62,6207,49
1,1,2,2,4,62,6271,3,1,62,6271,48
1,1,2,2,4,63,6301,3,1,63,6301,58
1,1,2,2,4,63,6303,3,1,63,6306,71
1,1,2,2,4,63,6305,3,1,63,6305,58
1,1,2,2,4,63,6307,9,2,63,6307,53
1,1,2,2,4,63,6309,3,1,63,6309,55
1,1,2,2,4,63,6310,9,2,63,6310,65
1,1,2,2,4,63,6311,9,3,63,6311,68
1,1,2,2,4,63,6371,3,1,63,6371,74
1,1,2,2,4,63,6371,9,2,63,6371,56
1,1,2,2,4,64,6401,3,1,64,6401,65
1,1,2,2,4,64,6402,3,1,64,6402,58
1,1,2,2,4,64,6403,3,1,64,6403,69
1,1,2,2,4,64,6404,3,1,64,6404,59
1,1,2,2,4,64,6404,9,3,64,6404,56
1,1,2,2,4,64,6405,3,1,64,6405,67
1,1,2,2,4,64,6405,9,3,64,6405,56
1,1,2,2,4,64,6409,3,1,64,6409,66
1,1,2,2,4,64,6471,3,1,64,6471,54
1,1,2,2,4,64,6471,9,2,64,6471,69
1,1,2,2,4,64,6471,9,3,64,6471,70
1,1,2,2,4,64,6472,3,1,64,6472,70
1,1,2,2,4,64,6472,9,2,64,6472,66
1,1,2,2,4,64,6472,9,3,64,6472,54
1,1,2,2,4,64,6474,9,3,64,6474,64
1,1,2,2,4,65,6502,3,1,65,6502,64
1,1,2,2,4,65,6504,3,1,65,6504,60
1,1,2,2,4,65,6571,3,1,64,6405,66
1,1,2,2,4,65,6571,9,2,51,5171,65
1,1,2,2,4,65,6571,9,3,65,6571,58
1,1,2,2,4,71,7101,3,1,71,7101,59
1,1,2,2,4,71,7105,9,2,71,7105,44
1,1,2,2,4,71,7105,9,3,71,7105,50
1,1,2,2,4,71,7106,9,3,71,7106,71
1,1,2,2,4,71,7110,3,1,71,7110,50
1,1,2,2,4,71,7171,9,3,71,7171,56
1,1,2,2,4,71,7172,9,3,71,7172,70
1,1,2,2,4,71,7173,3,1,71,7171,61
1,1,2,2,4,71,7174,5,2,71,7174,83
1,1,2,2,4,71,7174,9,3,71,7174,65
1,1,2,2,4,72,7202,3,1,72,7202,55
1,1,2,2,4,72,7203,9,3,72,7203,82
1,1,2,2,4,72,7205,3,1,72,7205,59
1,1,2,2,4,72,7205,3,1,72,7271,66
1,1,2,2,4,72,7206,3,1,72,7206,62
1,1,2,2,4,72,7208,3,1,72,7208,64
1,1,2,2,4,72,7209,9,3,72,7209,69
1,1,2,2,4,72,7271,3,1,72,7271,73
1,1,2,2,4,73,7302,9,3,73,7302,61
1,1,2,2,4,73,7304,3,1,73,7304,69
1,1,2,2,4,73,7306,3,1,73,7306,57
1,1,2,2,4,73,7306,9,2,73,7371,63
1,1,2,2,4,73,7307,9,2,73,7307,69
1,1,2,2,4,73,7309,3,1,73,7309,59
1,1,2,2,4,73,7311,9,2,73,7311,53
1,1,2,2,4,73,7312,3,1,73,7312,60
1,1,2,2,4,73,7315,3,1,73,7315,64
1,1,2,2,4,73,7371,3,1,73,7371,70
1,1,2,2,4,73,7371,8,2,73,7371,50
1,1,2,2,4,73,7371,9,2,73,7371,59
1,1,2,2,4,73,7371,9,3,73,7371,62
1,1,2,2,4,74,7402,3,1,74,7402,64
1,1,2,2,4,74,7414,3,1,74,7414,61
1,1,2,2,4,75,7502,9,2,75,7502,90
1,1,2,2,4,75,7504,3,1,75,7504,64
1,1,2,2,4,75,7571,3,1,75,7571,68
1,1,2,2,4,76,7604,3,1,76,7604,56
1,1,2,2,4,76,7606,3,1,76,7606,73
1,1,2,2,4,81,8171,3,1,81,8171,58
1,1,2,2,4,82,8205,3,1,82,8205,67
1,1,2,2,4,82,8271,9,3,82,8271,66
1,1,2,2,4,91,9101,3,1,91,9101,65
1,1,2,2,4,91,9171,3,1,91,9171,67
1,1,2,2,4,91,9171,9,2,73,7371,65
1,1,2,2,4,91,9171,9,3,91,9171,65
1,1,2,2,4,94,9403,3,1,94,9403,59
1,1,2,2,4,94,9404,3,1,73,7326,57
1,1,2,2,4,94,9404,3,1,94,9404,53
1,1,2,2,4,94,9404,3,1,94,9411,57
1,1,2,2,4,94,9412,9,3,94,9412,65
1,1,2,2,5,11,1102,9,3,11,1102,51
1,1,2,2,5,11,1112,3,1,11,1112,50
1,1,2,2,5,11,1113,3,1,11,1173,39
1,1,2,2,5,11,1173,5,2,11,1173,52
1,1,2,2,5,11,1174,3,1,11,1174,54
1,1,2,2,5,12,1202,3,1,17,1708,62
1,1,2,2,5,12,1207,3,1,12,1207,59
1,1,2,2,5,12,1208,3,1,12,1208,63
1,1,2,2,5,12,1208,9,2,12,1208,52
1,1,2,2,5,12,1209,3,1,12,1209,55
1,1,2,2,5,12,1209,4,2,12,1209,59
1,1,2,2,5,12,1209,8,2,12,1209,53
1,1,2,2,5,12,1211,5,2,12,1211,58
1,1,2,2,5,12,1212,5,2,12,1212,51
1,1,2,2,5,12,1212,9,2,12,1212,60
1,1,2,2,5,12,1213,3,1,12,1213,54
1,1,2,2,5,12,1213,4,2,12,1213,58
1,1,2,2,5,12,1213,9,2,12,1213,49
1,1,2,2,5,12,1214,4,2,12,1275,56
1,1,2,2,5,12,1218,9,2,12,1218,46
1,1,2,2,5,12,1219,4,2,12,1275,42
1,1,2,2,5,12,1219,9,2,12,1208,59
1,1,2,2,5,12,1219,9,2,12,1219,47
1,1,2,2,5,12,1221,3,1,12,1221,48
1,1,2,2,5,12,1222,8,2,12,1207,50
1,1,2,2,5,12,1222,9,2,12,1222,50
1,1,2,2,5,12,1223,3,1,12,1223,47
1,1,2,2,5,12,1223,9,2,12,1223,59
1,1,2,2,5,12,1224,3,1,12,1224,51
1,1,2,2,5,12,1272,9,3,12,1272,65
1,1,2,2,5,12,1273,4,2,12,1275,56
1,1,2,2,5,12,1273,5,2,12,1273,57
1,1,2,2,5,12,1275,3,1,12,1275,59
1,1,2,2,5,12,1275,9,2,12,1275,55
1,1,2,2,5,12,1276,5,2,12,1275,55
1,1,2,2,5,13,1303,3,1,13,1372,53
1,1,2,2,5,13,1303,9,3,13,1372,51
1,1,2,2,5,13,1304,3,1,13,1304,61
1,1,2,2,5,13,1306,9,2,13,1371,55
1,1,2,2,5,13,1309,9,3,13,1309,53
1,1,2,2,5,13,1312,3,1,13,1312,50
1,1,2,2,5,13,1371,3,1,13,1371,62
1,1,2,2,5,13,1371,9,2,13,1371,49
1,1,2,2,5,13,1373,3,1,13,1373,64
1,1,2,2,5,13,1374,9,2,13,1374,37
1,1,2,2,5,14,1401,3,1,14,1401,51
1,1,2,2,5,14,1401,9,3,14,1401,46
1,1,2,2,5,14,1403,3,1,14,1471,55
1,1,2,2,5,14,1403,9,3,14,1403,73
1,1,2,2,5,14,1404,9,2,14,1404,40
1,1,2,2,5,14,1405,9,2,14,1405,50
1,1,2,2,5,14,1405,9,3,14,1405,52
1,1,2,2,5,14,1406,3,1,14,1406,49
1,1,2,2,5,14,1406,8,2,14,1406,56
1,1,2,2,5,14,1406,9,2,14,1406,46
1,1,2,2,5,14,1406,9,3,14,1406,42
1,1,2,2,5,14,1407,8,2,14,1406,55
1,1,2,2,5,14,1408,3,1,14,1408,53
1,1,2,2,5,14,1408,9,2,14,1408,61
1,1,2,2,5,14,1409,3,1,14,1409,42
1,1,2,2,5,14,1471,3,1,14,1471,54
1,1,2,2,5,14,1471,4,2,14,1406,37
1,1,2,2,5,14,1471,5,2,14,1471,46
1,1,2,2,5,14,1471,9,2,14,1471,54
1,1,2,2,5,15,1502,5,2,15,1502,39
1,1,2,2,5,15,1503,3,1,15,1503,57
1,1,2,2,5,15,1503,9,3,15,1503,48
1,1,2,2,5,15,1504,3,1,15,1504,52
1,1,2,2,5,15,1509,3,1,15,1509,44
1,1,2,2,5,15,1509,9,3,15,1509,44
1,1,2,2,5,15,1571,3,1,15,1571,52
1,1,2,2,5,15,1571,9,2,15,1571,54
1,1,2,2,5,16,1601,5,2,16,1601,57
1,1,2,2,5,16,1603,3,1,16,1603,38
1,1,2,2,5,16,1604,5,2,16,1604,55
1,1,2,2,5,16,1606,3,1,16,1606,59
1,1,2,2,5,16,1606,9,2,16,1606,47
1,1,2,2,5,16,1611,3,1,16,1611,63
1,1,2,2,5,16,1611,9,2,16,1611,41
1,1,2,2,5,16,1612,3,1,16,1612,58
1,1,2,2,5,16,1671,3,1,16,1671,67
1,1,2,2,5,17,1707,4,2,17,1707,45
1,1,2,2,5,17,1709,9,2,17,1709,50
1,1,2,2,5,17,1771,9,2,17,1771,51
1,1,2,2,5,17,1771,9,3,17,1771,53
